lat,lon
33.13085022,-117.0961648
33.09479744,-117.0564742
33.13449613,-117.1012149
33.13202917,-117.0768786
33.14180132,-117.0758453
33.16019035,-117.1180454
33.10839526,-117.0643861
33.12875839,-117.0905005
33.09479744,-117.0564742
33.13300966,-117.0769555
33.09479744,-117.0564742
33.14341643,-117.0737205
33.14188294,-117.0784088
33.09423409,-117.1178466
33.10215109,-117.0592807
33.12825025,-117.0890261
33.11073303,-117.0838089
33.09810286,-117.1056942
33.15133028,-117.1171957
33.09479744,-117.0564742
33.16995515,-117.1387812
33.13812042,-117.1034695
33.1393389,-117.0664543
33.13750708,-117.0574599
33.13008168,-117.072175
33.12704296,-117.0494382
33.12051389,-117.0806699
33.1441985,-117.0902052
33.09479744,-117.0564742
33.09896019,-117.0798912
33.09479744,-117.0564742
33.12391883,-117.0825018
33.15167778,-117.0960277
33.08743624,-117.0907926
33.13300966,-117.0769555
33.12468025,-117.1109135
33.12712376,-117.0774089
33.10795278,-117.0772755
33.14580652,-117.0972688
33.10400941,-117.0743532
33.1441985,-117.0902052
33.11465507,-117.0714681
33.09479744,-117.0564742
33.11698179,-117.1121138
33.10400941,-117.0743532
33.09416606,-117.0575623
33.1590249,-117.0987715
33.12346299,-117.0577992
33.10400941,-117.0743532
33.12976143,-117.1214601
33.13683207,-117.090496
33.13530863,-117.0472245
33.13377939,-117.0636748
33.12664787,-117.0848454
33.13282855,-117.0812553
33.1348687,-117.1024381
33.12811129,-117.0762553
33.11995659,-117.0994381
33.10923128,-117.0999414
33.12008577,-117.0766713
33.07587963,-117.0580289
33.13300966,-117.0769555
33.13032956,-117.0583774
33.1282912,-117.0919918
33.14003174,-117.0794859
33.12815145,-117.0379339
33.14388983,-117.0446118
33.13221159,-117.0307436
33.12955064,-117.0849906
33.11663245,-117.109975
33.09798458,-117.070801
33.09479744,-117.0564742
33.09479744,-117.0564742
33.13449613,-117.1012149
33.1132935,-117.0829498
33.15195756,-117.0423926
33.13282855,-117.0812553
33.10400941,-117.0743532
33.07587963,-117.0580289
33.13032956,-117.0583774
33.09479744,-117.0564742
33.12461762,-117.0966251
33.11663245,-117.109975
33.13069804,-117.0751876
33.12009329,-117.1111116
33.15195756,-117.0423926
33.13282391,-117.0529084
33.15690935,-117.1034645
33.15063361,-117.0690564
33.09479744,-117.0564742
33.13777657,-117.0886245
33.10883284,-117.0870142
33.10917433,-117.0772263
33.12894689,-117.050578
33.12551264,-117.0884858
33.16995515,-117.1387812
33.15898613,-117.092586
33.12468025,-117.1109135
33.15092171,-117.0424042
33.11445069,-117.0782218
33.13100533,-117.0879329
33.10848757,-117.0998157
33.12746526,-117.0840708
33.14244955,-117.0452279
33.14128178,-117.0631808
33.15285569,-117.0655537
33.09479744,-117.0564742
33.12951826,-117.0821041
33.12815611,-117.0630822
33.12018229,-117.0795008
33.10757015,-117.0955307
33.11089517,-117.0701735
33.09479744,-117.0564742
33.1236336,-117.0865625
33.16995515,-117.1387812
33.14406556,-117.0694609
33.13032956,-117.0583774
33.09416606,-117.0575623
33.13499392,-117.0781787
33.10790649,-117.0690403
33.16995515,-117.1387812
33.13459653,-117.0598811
33.12177024,-117.0787776
33.13100533,-117.0879329
33.14551889,-117.0583255
33.12461762,-117.0966251
33.13421776,-117.0499637
33.13099202,-117.0856299
33.10751436,-117.0757455
33.12266469,-117.0694148
33.11679061,-117.0679868
33.10848757,-117.0998157
33.1441985,-117.0902052
33.14198856,-117.0664593
33.1060363,-117.0765733
33.12269214,-117.0794249
33.15456327,-117.089183
33.12653352,-117.0883151
33.13430825,-117.0319284
33.12951826,-117.0821041
33.09479744,-117.0564742
33.13330333,-117.0696343
33.1030809,-117.0719897
33.16263336,-117.0971264
33.13499392,-117.0781787
33.12828277,-117.0795904
33.14387066,-117.083477
33.16995515,-117.1387812
33.12905561,-117.0836074
33.11004151,-117.1019086
33.13834873,-117.0651317
33.12258126,-117.0458953
33.10504185,-117.0911988
33.15195756,-117.0423926
33.09416606,-117.0575623
33.11737385,-117.09
33.11693051,-117.0781162
33.12905561,-117.0836074
33.15195756,-117.0423926
33.11544587,-117.0816736
33.15444731,-117.0978624
33.16215543,-117.0954885
33.12828277,-117.0795904
33.10111146,-117.0702049
33.12988774,-117.0351389
33.09479744,-117.0564742
33.12828277,-117.0795904
33.09479744,-117.0564742
33.13459653,-117.0598811
33.16101544,-117.0962887
33.13748963,-117.0959676
33.15092171,-117.0424042
33.13408407,-117.0495899
33.08390473,-117.1040565
33.12905561,-117.0836074
33.13499581,-117.0873906
33.11053075,-117.0641567
33.15195756,-117.0423926
33.11649833,-117.0741303
33.15961107,-117.088084
33.15092171,-117.0424042
33.11702137,-117.0809651
33.12449464,-117.0813429
33.16263336,-117.0971264
33.11663245,-117.109975
33.16263336,-117.0971264
33.13014541,-117.0994223
33.15828039,-117.0893478
33.13581975,-117.0681136
33.09479744,-117.0564742
33.133372,-117.086675
33.16263336,-117.0971264
33.12082643,-117.0744099
33.16995515,-117.1387812
33.14446825,-117.0733951
33.14483022,-117.0646153
33.12963461,-117.0375301
33.13362873,-117.0913783
33.15783187,-117.0971931
33.13499392,-117.0781787
33.10595035,-117.0885444
33.16263336,-117.0971264
33.11770804,-117.0795966
33.16263336,-117.0971264
33.13338145,-117.0528388
33.14671681,-117.0417462
33.12752468,-117.0644972
33.13651098,-117.0926352
33.11209871,-117.1109363
33.13553732,-117.0437099
33.12875839,-117.0905005
33.13300966,-117.0769555
33.07587963,-117.0580289
33.11663245,-117.109975
33.11663245,-117.109975
33.14282943,-117.0817764
33.10806007,-117.0893712
33.07587963,-117.0580289
33.11634581,-117.0823158
33.12599735,-117.0389935
33.13532165,-117.0642444
33.13162034,-117.0812945
33.11725535,-117.082958
33.07587963,-117.0580289
33.13362873,-117.0913783
33.12712376,-117.0774089
33.16263336,-117.0971264
33.14213878,-117.056529
33.16899356,-117.0830311
33.11928197,-117.0716275
33.16263336,-117.0971264
33.1535623,-117.0691006
33.13651098,-117.0926352
33.13991897,-117.0697919
33.10758236,-117.07329
33.13560199,-117.0985029
33.12083398,-117.0752573
33.13362873,-117.0913783
33.1191517,-117.0833794
33.15345888,-117.0665488
33.09479744,-117.0564742
33.12972764,-117.0873738
33.13000732,-117.0740454
33.08911721,-117.0546014
33.12653352,-117.0883151
33.15195756,-117.0423926
33.14048049,-117.0630475
33.13499392,-117.0781787
33.13282391,-117.0529084
33.09239386,-117.0720164
33.13529902,-117.0503758
33.12875839,-117.0905005
33.16995515,-117.1387812
33.15577756,-117.0944579
33.13733886,-117.0423195
33.16263336,-117.0971264
33.13553732,-117.0437099
33.12194644,-117.0938008
33.1303163,-117.0687445
33.10123284,-117.0920018
33.13032956,-117.0583774
33.12391883,-117.0825018
33.09479744,-117.0564742
33.09479744,-117.0564742
33.1318675,-117.0805047
33.14572692,-117.0294947
33.16995515,-117.1387812
33.1136504,-117.087697
33.10418732,-117.0802817
33.12972764,-117.0873738
33.14641779,-117.097359
33.11663245,-117.109975
33.09479744,-117.0564742
33.13655576,-117.0758661
33.12558823,-117.084121
33.15195756,-117.0423926
33.12963401,-117.0736782
33.15329237,-117.0569718
33.11603336,-117.0962944
33.11363089,-117.0917434
33.12585131,-117.0647481
33.15346668,-117.0698607
33.1370371,-117.0643894
33.1318675,-117.0805047
33.12120871,-117.0792968
33.11737385,-117.09
33.15195756,-117.0423926
33.12194644,-117.0938008
33.12746526,-117.0840708
33.10362189,-117.1062788
33.14640016,-117.07987
33.07266364,-117.071177
33.10777508,-117.0800105
33.12746526,-117.0840708
33.13234924,-117.0692426
33.14181479,-117.0230372
33.15092171,-117.0424042
33.10615064,-117.0784999
33.10528217,-117.0717738
33.11161054,-117.0955819
33.11737385,-117.09
33.10106516,-117.0915499
33.15045311,-117.0661444
33.14418708,-117.0212502
33.13256691,-117.0782573
33.10751436,-117.0757455
33.1459905,-117.0423607
33.1282912,-117.0919918
33.11089517,-117.0701735
33.15771224,-117.0612161
33.1509448,-117.0748609
33.13202917,-117.0768786
33.11119691,-117.0018754
33.10751436,-117.0757455
33.12815611,-117.0630822
33.13651098,-117.0926352
33.11161054,-117.0955819
33.13777657,-117.0886245
33.13362873,-117.0913783
33.16995515,-117.1387812
33.13202917,-117.0768786
33.13466689,-117.0489717
33.11161054,-117.0955819
33.13841429,-117.0618442
33.15990178,-117.0902789
33.14580652,-117.0972688
33.15900118,-117.1269398
33.12053672,-117.0843576
33.1287351,-117.099037
33.10528332,-117.073554
33.14002238,-117.0531079
33.10790649,-117.0690403
33.14231493,-117.0619636
33.12615363,-117.0584784
33.08990116,-117.0711616
33.11136821,-117.0825396
33.11344092,-117.0784192
33.09416606,-117.0575623
33.08795746,-117.0717993
33.12653352,-117.0883151
33.13338715,-117.0429194
33.13037901,-117.0790748
33.11749337,-117.0775843
33.13958171,-117.0733747
33.12123421,-117.0704401
33.1098489,-117.0758825
33.15732998,-117.0891205
33.15092171,-117.0424042
33.13070922,-117.0780111
33.11193037,-117.0717318
33.13499581,-117.0873906
33.13466689,-117.0489717
33.15092171,-117.0424042
33.10929909,-117.0745868
33.16100263,-117.087017
33.13282391,-117.0529084
33.10120687,-117.0798776
33.13037901,-117.0790748
33.10964078,-117.0739097
33.09416606,-117.0575623
33.12963461,-117.0375301
33.15092171,-117.0424042
33.07266364,-117.071177
33.16263336,-117.0971264
33.16154958,-117.1196351
33.13037901,-117.0790748
33.13846522,-117.066433
33.09029497,-117.0954151
33.10052583,-117.0641237
33.09479744,-117.0564742
33.10720351,-117.1005749
33.13748963,-117.0959676
33.1441985,-117.0902052
33.11996893,-117.0688118
33.12875839,-117.0905005
33.09479744,-117.0564742
33.14410251,-117.0676502
33.06734263,-117.0562629
33.12875839,-117.0905005
33.11663245,-117.109975
33.13107399,-117.0567304
33.13846522,-117.066433
33.12875839,-117.0905005
33.1617064,-117.1270657
33.15302738,-117.1070992
33.1311021,-117.0829556
33.12752468,-117.0644972
33.12558823,-117.084121
33.13221159,-117.0307436
33.14107329,-117.0746489
33.06921621,-117.0776874
33.12963461,-117.0375301
33.11814715,-117.0835821
33.15934016,-117.0956735
33.16201713,-117.0868005
33.13234924,-117.0692426
33.07266364,-117.071177
33.13748963,-117.0959676
33.1051186,-117.111427
33.14469682,-117.0743454
33.1441985,-117.0902052
33.12918435,-117.0814233
33.11209871,-117.1109363
33.09479744,-117.0564742
33.11663245,-117.109975
33.14642394,-117.0439195
33.12653352,-117.0883151
33.12787545,-117.080903
33.12750527,-117.0681749
33.11663245,-117.109975
33.13421776,-117.0499637
33.14831655,-117.0606792
33.12748455,-117.0537356
33.12748455,-117.0537356
33.1358241,-117.1017287
33.14831655,-117.0606792
33.14642394,-117.0439195
33.12391883,-117.0825018
33.14927524,-117.0508036
33.1388224,-117.0408659
33.09479744,-117.0564742
33.16196761,-117.0571243
33.09479744,-117.0564742
33.15092171,-117.0424042
33.14622772,-117.047551
33.09479744,-117.0564742
33.10392714,-117.0680609
33.12875839,-117.0905005
33.10923128,-117.0999414
33.11959707,-117.1017526
33.12712376,-117.0774089
33.15067132,-117.0912609
33.10123284,-117.0920018
33.13971239,-117.069492
33.13107399,-117.0567304
33.15997555,-117.0984164
33.10964078,-117.0739097
33.10757015,-117.0955307
33.09416606,-117.0575623
33.15067132,-117.0912609
33.14927524,-117.0508036
33.14181479,-117.0230372
33.13362873,-117.0913783
33.12551264,-117.0884858
33.13067365,-117.0843398
33.11663245,-117.109975
33.15423533,-117.0674048
33.12963461,-117.0375301
33.13107399,-117.0567304
33.1441985,-117.0902052
33.144812,-117.0722316
33.09479744,-117.0564742
33.12615363,-117.0584784
33.16263336,-117.0971264
33.11860662,-117.0802371
33.14642394,-117.0439195
33.16263336,-117.0971264
33.16263336,-117.0971264
33.16100717,-117.0572335
33.1441985,-117.0902052
33.16995515,-117.1387812
33.13128669,-117.1261892
33.09479744,-117.0564742
33.14820315,-117.0486895
33.12449464,-117.0813429
33.15092171,-117.0424042
33.10214366,-117.1082012
33.12120871,-117.0792968
33.10790649,-117.0690403
33.13499392,-117.0781787
33.1011173,-117.0766624
33.12787545,-117.080903
33.12471656,-117.0616142
33.14446242,-117.051763
33.13300966,-117.0769555
33.12787545,-117.080903
33.1318675,-117.0805047
33.12825025,-117.0890261
33.09479744,-117.0564742
33.09479744,-117.0564742
33.1441985,-117.0902052
33.11663245,-117.109975
33.12552664,-117.0664694
33.15092171,-117.0424042
33.13680061,-117.0840387
33.13748963,-117.0959676
33.13100533,-117.0879329
33.09479744,-117.0564742
33.14002238,-117.0531079
33.15346739,-117.1126006
33.11907712,-117.0768725
33.15048023,-117.0640643
33.13459653,-117.0598811
33.15682967,-117.0585634
33.13499581,-117.0873906
33.12972764,-117.0873738
33.11467101,-117.0802096
33.13107399,-117.0567304
33.10230993,-117.0776642
33.13747532,-117.0606415
33.15092171,-117.0424042
33.09479744,-117.0564742
33.10848757,-117.0998157
33.13747532,-117.0606415
33.12319016,-117.0712965
33.09479744,-117.0564742
33.14953649,-117.1212298
33.09479744,-117.0564742
33.12625343,-117.0564237
33.16263336,-117.0971264
33.06942557,-117.075735
33.11986576,-117.0748353
33.13256691,-117.0782573
33.14370776,-117.0327954
33.16263336,-117.0971264
33.12653352,-117.0883151
33.1335549,-117.0757986
33.12653352,-117.0883151
33.15092171,-117.0424042
33.09479744,-117.0564742
33.1335549,-117.0757986
33.13421776,-117.0499637
33.12972764,-117.0873738
33.15232753,-117.067606
33.12870892,-117.0938169
33.13421776,-117.0499637
33.12272014,-117.0719241
33.12461762,-117.0966251
33.11603336,-117.0962944
33.15112712,-117.0716626
33.12870892,-117.0938169
33.13630653,-117.0734627
33.12951826,-117.0821041
33.10089793,-117.1087989
33.144812,-117.0722316
33.10296478,-117.0763604
33.12870892,-117.0938169
33.10873272,-117.1092861
33.12169807,-117.0689848
33.15958246,-117.1000505
33.13488298,-117.0657512
33.13706906,-117.1060476
33.15092171,-117.0424042
33.15092171,-117.0424042
33.12955064,-117.0849906
33.11467101,-117.0802096
33.15067132,-117.0912609
33.10848757,-117.0998157
33.10854786,-117.078473
33.09479744,-117.0564742
33.13409173,-117.0810108
33.12653352,-117.0883151
33.13977337,-117.0812767
33.13958171,-117.0733747
33.13070922,-117.0780111
33.12658983,-117.0711144
33.15900118,-117.1269398
33.11136821,-117.0825396
33.11344423,-117.1239333
33.1030809,-117.0719897
33.13459653,-117.0598811
33.09479744,-117.0564742
33.13000732,-117.0740454
33.15817884,-117.1173659
33.15195756,-117.0423926
33.11136821,-117.0825396
33.11264709,-117.0842533
33.14374603,-117.0650218
33.12223403,-117.0672497
33.13202917,-117.0768786
33.1072522,-117.0749521
33.13256691,-117.0782573
33.10848757,-117.0998157
33.13096622,-117.0709708
33.12955064,-117.0849906
33.13256691,-117.0782573
33.15092171,-117.0424042
33.16263336,-117.0971264
33.16263336,-117.0971264
33.12712376,-117.0774089
33.13085022,-117.0961648
33.13010475,-117.0760134
33.12815145,-117.0379339
33.11264709,-117.0842533
33.14483022,-117.0646153
33.09479744,-117.0564742
33.13824957,-117.061186
33.13070922,-117.0780111
33.11161054,-117.0955819
33.09600592,-117.0779588
33.11680671,-117.0789561
33.0682127,-117.050225
33.13070922,-117.0780111
33.09416606,-117.0575623
33.15816683,-117.0819824
33.11619381,-117.092934
33.11231898,-117.0757931
33.12061043,-117.1231921
33.09416606,-117.0575623
33.15092171,-117.0424042
33.10135183,-117.0711574
33.10135183,-117.0711574
33.1318675,-117.0805047
33.13362873,-117.0913783
33.14426472,-117.0604309
33.1432344,-117.0524503
33.13529902,-117.0503758
33.09974903,-117.1099282
33.16263336,-117.0971264
33.14789597,-117.0613836
33.11663245,-117.109975
33.1325462,-117.035706
33.11411473,-117.0644123
33.12870892,-117.0938169
33.10418732,-117.0802817
33.13282391,-117.0529084
33.11344092,-117.0784192
33.11089517,-117.0701735
33.13070922,-117.0780111
33.13529902,-117.0503758
33.1235795,-117.0656135
33.1441985,-117.0902052
33.13052709,-117.072387
33.14640016,-117.07987
33.10120687,-117.0798776
33.12963461,-117.0375301
33.11663245,-117.109975
33.12614986,-117.0734261
33.12518818,-117.0793586
33.13499581,-117.0873906
33.15410496,-117.09634
33.1348687,-117.1024381
33.16082511,-117.0898699
33.16995515,-117.1387812
33.10504185,-117.0911988
33.1441985,-117.0902052
33.13165334,-117.0554508
33.12972764,-117.0873738
33.15112712,-117.0716626
33.12643248,-117.0928284
33.1318675,-117.0805047
33.12269214,-117.0794249
33.13777657,-117.0886245
33.12471656,-117.0616142
33.15869566,-117.1008923
33.10854786,-117.078473
33.14331617,-117.0507575
33.13351466,-117.0775292
33.14071592,-117.1026012
33.11231898,-117.0757931
33.1441985,-117.0902052
33.10960235,-117.0812121
33.16263336,-117.0971264
33.11358033,-117.0944778
33.09479744,-117.0564742
33.1220041,-117.0807935
33.1190118,-117.0049024
33.12653352,-117.0883151
33.11904947,-117.1077726
33.12615363,-117.0584784
33.12362484,-117.1007677
33.11663245,-117.109975
33.12551264,-117.0884858
33.13777657,-117.0886245
33.16441264,-117.0918043
33.09479744,-117.0564742
33.14089641,-117.0586211
33.12552276,-117.0764823
33.10758236,-117.07329
33.11408797,-117.0843995
33.11737385,-117.09
33.15092171,-117.0424042
33.12712376,-117.0774089
33.12554307,-117.0673123
33.09439117,-117.0761165
33.11663245,-117.109975
33.10615064,-117.0784999
33.14374603,-117.0650218
33.11737385,-117.09
33.14106438,-117.0678998
33.13962071,-117.0570269
33.12962815,-117.0752668
33.12870892,-117.0938169
33.10504185,-117.0911988
33.09479744,-117.0564742
33.13449613,-117.1012149
33.13014541,-117.0994223
33.09479744,-117.0564742
33.16263336,-117.0971264
33.1038938,-117.0853666
33.11663245,-117.109975
33.14827432,-117.0647796
33.12407237,-117.0494513
33.12972764,-117.0873738
33.1220041,-117.0807935
33.12362484,-117.1007677
33.12610776,-117.0834674
33.1105009,-117.081846
33.11663245,-117.109975
33.12258119,-117.0505035
33.11041047,-117.0771909
33.12554307,-117.0673123
33.12828277,-117.0795904
33.1072522,-117.0749521
33.15958246,-117.1000505
33.06445739,-117.0508092
33.12751688,-117.0740971
33.09479744,-117.0564742
33.144812,-117.0722316
33.14179797,-117.0898257
33.15440779,-117.0355491
33.1072522,-117.0749521
33.0994591,-117.1108914
33.12746526,-117.0840708
33.11788736,-117.0865762
33.12608001,-117.0649466
33.12551264,-117.0884858
33.11476654,-117.0903041
33.12083398,-117.0752573
33.14385244,-117.06112
33.08795746,-117.0717993
33.15690935,-117.1034645
33.16263336,-117.0971264
33.14439304,-117.0458173
33.12009329,-117.1111116
33.12787545,-117.080903
33.12815611,-117.0630822
33.10191605,-117.0766708
33.1259565,-117.0994932
33.09416606,-117.0575623
33.15195756,-117.0423926
33.12875839,-117.0905005
33.11269433,-117.116416
33.09509516,-117.0714094
33.1259565,-117.0994932
33.11663245,-117.109975
33.09479744,-117.0564742
33.12364232,-117.069839
33.1298534,-117.0993971
33.16244914,-117.1261035
33.11089517,-117.0701735
33.11543157,-117.069747
33.13063948,-117.0814411
33.15092171,-117.0424042
33.09782308,-117.0785466
33.1072522,-117.0749521
33.13063948,-117.0814411
33.09479744,-117.0564742
33.15792261,-117.0577544
33.13747532,-117.0606415
33.11663245,-117.109975
33.13748963,-117.0959676
33.13777657,-117.0886245
33.09416606,-117.0575623
33.15092171,-117.0424042
33.1244014,-117.1062538
33.09479744,-117.0564742
33.12756677,-117.0715498
33.11041047,-117.0771909
33.10790649,-117.0690403
33.13733886,-117.0423195
33.12362484,-117.1007677
33.1030809,-117.0719897
33.10135183,-117.0711574
33.12075138,-117.1046833
33.1163037,-117.0727723
33.13037901,-117.0790748
33.16995515,-117.1387812
33.14342305,-117.0618388
33.09479744,-117.0564742
33.09409398,-117.1140381
33.09479744,-117.0564742
33.11928197,-117.0716275
33.12391883,-117.0825018
33.13396711,-117.0480939
33.09479744,-117.0564742
33.12746526,-117.0840708
33.14831655,-117.0606792
33.10135183,-117.0711574
33.10699512,-117.1103199
33.12870892,-117.0938169
33.13073505,-117.0767904
33.11428333,-117.0701206
33.14181479,-117.0230372
33.12870892,-117.0938169
33.16196761,-117.0571243
33.09142885,-117.0555276
33.13014541,-117.0994223
33.12815611,-117.0630822
33.13100533,-117.0879329
33.14212473,-117.0852083
33.1506944,-117.0566662
33.11277756,-117.0693857
33.12287407,-117.1070533
33.11041047,-117.0771909
33.14179797,-117.0898257
33.14045021,-117.0556297
